"","hhpiso","hhrooms","hhwater","hhwaterin","hhbano","hhownhouse","hhsize","hhelect","clus","headmale","headage","heademp","wifeage","wifeeduc","headeduc","child_0to5","boy_0to5","index","conspcfood_t0","conspcfood_t1","conspcfood_t2","conspcnonfood_t0","conspcnonfood_t1","conspcnonfood_t2","conspc_t0","conspc_t1","conspc_t2"
"768",0,1,0,0,0,1,6,1,19,1,41,1,87,NA,15,0,0,1.40599989891052,329.559997558594,428.713348388672,394.473327636719,97.0111083984375,204.853332519531,142.015548706055,426.571105957031,633.566650390625,536.488891601562
"769",1,2,0,0,0,1,4,1,19,1,41,1,32,4,15,2,0,-0.364666670560837,189.389999389648,279.269989013672,307.089996337891,242.570007324219,211.25,301.869995117188,431.960021972656,490.519989013672,608.9599609375
"770",0,1,0,0,0,1,6,1,19,1,56,1,41,NA,2,1,1,1.45499992370605,278.200012207031,287.473327636719,208.293334960938,1.42666661739349,154.391098022461,45.6266670227051,279.626678466797,441.864440917969,253.919998168945
"771",0,1,0,0,0,0,7,1,19,1,56,1,36,2,6,2,0,1.42499995231628,95.9942855834961,168.754287719727,245.862228393555,38.120002746582,91.5695190429688,78.2933349609375,134.114288330078,260.323791503906,324.155578613281
"772",1,1,0,0,1,1,5,1,19,1,55,1,46,2,NA,0,0,0.208000004291534,506.752014160156,441.910003662109,600.27001953125,114.024002075195,74.163330078125,144.699996948242,620.776000976562,516.073364257812,744.970031738281
"773",1,2,0,0,0,1,4,1,19,1,37,1,38,2,1,0,0,-1.22533333301544,328.489990234375,311.369995117188,274.989990234375,96.3000030517578,194.896667480469,157.149993896484,424.789978027344,506.266662597656,432.139984130859
"774",0,2,0,0,0,0,4,1,19,1,84,0,37,2,NA,0,0,-0.21900001168251,318.859985351562,386.269989013672,500.760009765625,39.9799995422363,77.8000030517578,15,358.839996337891,464.070007324219,515.760009765625
"775",1,1,0,0,0,1,5,1,19,1,39,1,38,3,NA,0,0,-0.55566668510437,375.783996582031,416.586669921875,557.622863769531,84.1013336181641,226.16667175293,503.300933837891,459.885314941406,642.753356933594,1060.923828125
"776",0,1,0,0,0,1,4,1,19,1,27,1,27,2,2,2,1,-0.185000002384186,416.230010986328,263.648010253906,273.920013427734,250.830001831055,126.538665771484,204.82666015625,667.059997558594,390.186676025391,478.746673583984
"777",1,1,0,0,0,1,5,1,19,1,27,1,23,2,3,3,3,1.38499999046326,211.432006835938,517.023986816406,505.753326416016,58.6240005493164,253.381317138672,138.126663208008,270.055999755859,770.4052734375,643.880004882812
"778",0,1,1,0,1,1,4,0,19,1,29,1,28,2,15,2,2,0.420999944210052,245.029998779297,339.190002441406,268.570007324219,153.183334350586,137.533325195312,63.4700012207031,398.213317871094,476.723327636719,332.040008544922
"779",0,1,0,0,0,1,4,1,19,1,33,1,22,2,9,3,3,-0.0640000104904175,449.399993896484,268.783996582031,296.175994873047,201.453338623047,34.2799987792969,108.496002197266,650.853332519531,303.063995361328,404.671997070312
"780",0,1,0,0,0,1,12,1,19,1,47,1,43,NA,6,3,2,1.31500005722046,226.839996337891,164.066665649414,121.552001953125,124.403335571289,41.2444458007812,10.3559999465942,351.243347167969,205.311111450195,131.908004760742
"781",1,1,0,0,1,1,7,1,19,1,46,1,34,2,9,2,2,0.204999983310699,182.817138671875,201.771423339844,142.462860107422,47.3028564453125,115.339050292969,11.1828565597534,230.119995117188,317.110473632812,153.645721435547
"782",0,1,0,0,0,1,4,1,19,1,32,1,31,2,8,0,0,-0.0030000233091414,408.739990234375,320.144012451172,312.440002441406,119.529998779297,223.698669433594,108.736000061035,528.27001953125,543.842651367188,421.175994873047
"783",0,1,0,0,0,1,5,1,19,1,46,1,45,2,NA,1,0,1.41533327102661,382.631988525391,350.959991455078,389.480010986328,87.5573272705078,307.126678466797,216.960006713867,470.189331054688,658.086669921875,606.440002441406
"784",0,2,0,0,0,1,6,1,19,1,39,1,39,2,NA,0,0,0.400000035762787,107,144.806671142578,246.813339233398,77.3755569458008,64.0066680908203,52.7066650390625,184.375549316406,208.813339233398,299.52001953125
"785",0,2,0,0,0,1,5,1,19,1,54,1,45,2,3,0,0,0.419833362102509,413.447998046875,532.146667480469,421.152008056641,203.634674072266,224.119995117188,57.5439987182617,617.082641601562,756.266662597656,478.696014404297
"786",0,1,0,0,0,0,5,1,19,1,34,1,34,2,6,1,0,0.611000001430511,283.335998535156,202.871994018555,234.544006347656,69.7706680297852,91.2799987792969,84.1999969482422,353.106658935547,294.151977539062,318.744018554688
"787",0,1,0,0,0,0,4,1,19,1,28,1,26,2,9,2,1,0.10400003194809,190.460006713867,228.979995727539,385.200012207031,64.9599990844727,191.190002441406,151,255.420013427734,420.169982910156,536.200012207031
"788",1,1,0,0,0,1,4,1,19,1,49,1,NA,2,4,0,0,-0.724799990653992,404.459991455078,225.128005981445,317.575988769531,112.730003356934,181.138671875,206.207992553711,517.190002441406,406.266662597656,523.783996582031
"789",1,1,0,0,0,1,5,1,19,1,29,1,26,3,5,0,0,0.0371999703347683,404.032012939453,215.426666259766,240.393325805664,183.306671142578,124.759994506836,80.0733337402344,587.338684082031,340.186645507812,320.466674804688
"790",0,2,0,0,1,1,6,1,19,1,34,1,28,2,9,1,0,0.992999970912933,519.306640625,208.293334960938,373.786651611328,311.122222900391,520.013305664062,50.3000030517578,830.428833007812,728.306640625,424.086669921875
"791",1,2,0,0,0,0,7,1,19,2,39,0,74,NA,3,0,0,-0.753499984741211,306.325714111328,257.656005859375,275.631988525391,47.7485733032227,172.343994140625,214.701324462891,354.074279785156,430,490.333312988281
"792",1,2,1,1,0,1,5,1,19,1,44,1,39,4,13,1,1,-1.63425004482269,247.384002685547,280.768005371094,311.584014892578,78.2346649169922,135.255996704102,234.960006713867,325.61865234375,416.023986816406,546.544006347656
"793",0,2,0,0,0,1,7,1,19,1,33,0,29,3,6,1,0,0.580499947071075,300.822845458984,259.857147216797,227.451431274414,58.7466659545898,102.681900024414,70.2704772949219,359.569519042969,362.5390625,297.721923828125
"794",1,1,0,0,0,1,5,1,19,1,39,1,34,2,1,0,0,-0.363000005483627,420.295989990234,315.007995605469,284.619995117188,155.432006835938,202.880004882812,248.699996948242,575.72802734375,517.888000488281,533.320007324219
"795",1,1,0,0,0,1,5,1,19,1,41,1,33,2,NA,1,0,0.101000010967255,140.384002685547,226.839996337891,251.664001464844,52.1679992675781,139.880004882812,99.466667175293,192.552001953125,366.720001220703,351.130676269531
"796",0,2,0,0,0,1,4,1,19,1,42,1,46,2,NA,0,0,0.798999965190887,307.089996337891,204.369995117188,262.7919921875,182.759994506836,144.550003051758,186.199996948242,489.849975585938,348.919982910156,448.992004394531
"797",0,1,0,0,0,1,5,1,19,1,51,1,42,3,9,0,0,0.185999989509583,683.088012695312,213.143997192383,233.688003540039,195.837341308594,109.568000793457,48.560001373291,878.925354003906,322.712005615234,282.248016357422
"798",1,1,0,0,0,1,7,0,19,1,41,1,37,2,5,2,2,1.34299993515015,254.965713500977,149.188568115234,172.4228515625,0.611428558826447,183.864776611328,45.5714263916016,255.5771484375,333.053344726562,217.994277954102
"799",0,1,0,0,0,1,8,1,19,1,60,1,52,NA,NA,2,2,3.84000015258789,368.079986572266,180.830001831055,383.059997558594,42.0866661071777,26.6049995422363,77.120002746582,410.166656494141,207.434997558594,460.179992675781
"800",1,1,0,0,0,1,6,0,19,2,36,1,28,3,7,2,1,0.612999975681305,282.480010986328,273.920013427734,275.3466796875,142.431106567383,629.033325195312,46.2414817810059,424.9111328125,902.953369140625,321.588165283203
"801",0,1,0,0,0,1,6,1,19,1,31,0,30,2,6,2,2,1.39499998092651,289.613342285156,233.973327636719,246.813339233398,38.2866668701172,149.195556640625,106.093338012695,327.900024414062,383.168884277344,352.906677246094
"802",1,1,0,0,0,1,6,1,19,1,34,1,36,3,3,1,1,0.574000060558319,285.333343505859,335.266662597656,243.246673583984,39.1222190856934,70.2333297729492,176.328887939453,324.45556640625,405.5,419.575561523438
"803",1,2,0,0,0,1,6,1,19,1,59,1,45,NA,NA,0,0,0.617999970912933,360.233337402344,166.308578491211,255.944000244141,53.2733306884766,117.274284362793,188.664001464844,413.506652832031,283.582855224609,444.608001708984
"804",0,1,0,0,0,1,6,1,19,1,44,1,21,2,4,2,1,2.61699986457825,116.986663818359,172.4228515625,189.746673583984,3.21333336830139,29.1828575134277,50.3511123657227,120.199996948242,201.605712890625,240.097778320312
"805",1,1,0,0,0,1,6,1,19,1,31,1,30,2,9,2,0,0.607999980449677,375.213348388672,636.293334960938,334.553344726562,324.584442138672,121.242218017578,146.515563964844,699.797790527344,757.535522460938,481.068908691406
"806",0,1,0,0,0,1,4,1,19,1,35,0,30,2,1,1,1,1.07099997997284,356.309997558594,323.140014648438,346.679992675781,63.1500015258789,59.7333297729492,91.5766677856445,419.459991455078,382.873352050781,438.256652832031
"807",1,2,0,0,1,1,5,1,19,1,38,1,40,2,9,0,0,-0.854499995708466,386.911987304688,666.253356933594,274.633331298828,155.154663085938,150,291.537780761719,542.066650390625,816.253356933594,566.171142578125
"808",1,2,0,0,0,1,8,1,19,1,46,1,36,2,NA,0,0,0.635000050067902,194.205001831055,475.079986572266,593.085693359375,40.1800003051758,278.228332519531,588.445739746094,234.385009765625,753.308349609375,1181.53149414062
"809",1,2,0,0,0,1,8,1,19,1,42,1,42,2,3,1,1,0.288666665554047,181.365005493164,166.384994506836,140.705001831055,71.1349945068359,124.444999694824,13.0349998474121,252.5,290.829986572266,153.740005493164
"810",0,2,0,0,0,1,4,1,19,1,29,1,65,3,6,0,0,-0.48933333158493,265.359985351562,487.920013427734,339.190002441406,48.5400009155273,224.320007324219,300.529998779297,313.899993896484,712.239990234375,639.719970703125
"811",1,1,0,0,0,0,7,1,19,1,33,1,22,2,9,3,0,0.594000041484833,305.102844238281,364.513336181641,267.194274902344,243.142852783203,455.660003662109,151.238098144531,548.245727539062,820.17333984375,418.432373046875
"812",1,1,0,0,0,1,5,1,19,1,32,1,34,NA,4,2,0,0.643999993801117,301.31201171875,263.648010253906,219.136001586914,65.9519958496094,158.992004394531,60.8160018920898,367.264007568359,422.640014648438,279.951995849609
"813",0,1,0,0,0,1,5,1,19,1,36,1,32,3,6,2,1,0.981000006198883,351.816009521484,323.567993164062,359.519989013672,31.3999996185303,80.7333374023438,52.8559989929199,383.216003417969,404.301330566406,412.3759765625
"814",0,1,0,0,0,1,5,1,19,1,51,0,50,NA,4,1,0,0.791333377361298,267.928009033203,707.626647949219,219.136001586914,105.672004699707,379.6533203125,42.552001953125,373.600006103516,1087.28002929688,261.68798828125
"815",0,1,0,0,0,1,6,1,19,1,51,1,36,3,6,0,0,1.95099997520447,260.366668701172,514.21142578125,317.94287109375,88.9400024414062,321.632385253906,28.1542854309082,349.306671142578,835.843811035156,346.09716796875
"816",0,1,0,0,0,1,4,1,19,1,31,1,30,3,9,0,0,0.119000017642975,303.880004882812,564.960021972656,421.579986572266,133.366668701172,455.266662597656,238.490005493164,437.246673583984,1020.22668457031,660.070007324219
"817",1,1,0,0,0,1,5,1,19,1,33,1,32,2,3,0,0,0.622999966144562,259.368011474609,497.335998535156,323.140014648438,143.776000976562,390.733337402344,176.753326416016,403.144012451172,888.0693359375,499.893341064453
"818",1,1,0,0,0,1,4,1,19,1,26,1,26,2,6,1,0,0.380000054836273,268.570007324219,465.450012207031,311.369995117188,30.3400001525879,321.506652832031,92.0699996948242,298.910003662109,786.956665039062,403.440002441406
"819",1,2,1,0,1,1,10,1,19,1,50,1,44,2,2,0,0,0.46699994802475,130.111999511719,316.720001220703,187.464004516602,84.3399963378906,122.195999145508,53.8079986572266,214.451995849609,438.916015625,241.272003173828
"820",1,1,1,0,1,1,4,1,19,1,27,1,27,3,6,1,1,-0.848999977111816,177.619995117188,567.099975585938,586.359985351562,131.296661376953,191.226669311523,164.019989013672,308.916656494141,758.32666015625,750.380004882812
"821",0,2,1,0,0,1,8,1,19,1,37,1,37,2,4,0,0,0.164666652679443,173.875,323.674987792969,290.505004882812,124.934997558594,219.75,134.899993896484,298.809997558594,543.424987792969,425.404998779297
"822",0,1,0,0,0,1,11,1,19,1,38,1,38,2,1,2,1,1.79550004005432,84.4327239990234,273.920013427734,147.076370239258,15.4363641738892,143.516372680664,148.709091186523,99.8690872192383,417.436401367188,295.785461425781
"823",0,2,0,0,0,1,8,1,19,1,55,1,41,NA,NA,2,1,2.2739999294281,297.994995117188,243.425003051758,225.770004272461,25.875,93.0699996948242,95.7949981689453,323.869995117188,336.494995117188,321.565002441406
"824",0,1,0,0,0,1,12,1,19,1,61,1,39,NA,NA,3,2,3.61339998245239,147.660003662109,246.100006103516,166.206665039062,53.5355529785156,156.902221679688,101.229995727539,201.195556640625,403.002227783203,267.436645507812
"825",0,2,0,0,0,1,5,1,19,2,27,1,36,2,9,1,1,-0.535000026226044,170.486663818359,337.406677246094,428.713348388672,186,262.359985351562,245.326675415039,356.486663818359,599.766662597656,674.0400390625
"826",0,1,0,0,0,1,9,1,19,1,46,1,39,2,4,1,1,2.18199992179871,264.408874511719,279.484008789062,300.884002685547,256.877044677734,172.912002563477,90.4120025634766,521.285888671875,452.39599609375,391.296020507812
"827",1,1,0,0,0,1,4,1,19,1,36,1,27,3,15,1,0,0.171000003814697,295.320007324219,354.170013427734,328.489990234375,195.330001831055,96.7299957275391,127.180000305176,490.650024414062,450.900024414062,455.669982910156
"828",1,1,1,0,0,1,6,1,19,1,38,1,36,3,15,0,0,-0.342000007629395,142.66667175293,370.933319091797,335.674285888672,42.7000007629395,120.559997558594,215.880004882812,185.366668701172,491.493316650391,551.554321289062
"829",1,1,0,0,0,1,4,1,19,1,30,1,33,2,4,0,0,-0.134999990463257,491.130004882812,306.019989013672,238.610000610352,253.526672363281,89.9499969482422,41.9199981689453,744.656677246094,395.969970703125,280.529998779297
"830",1,1,1,0,0,0,5,1,19,2,41,1,20,2,3,2,1,0.0501999817788601,389.480010986328,435.704010009766,352.671997070312,152.720001220703,355.194671630859,266.426666259766,542.200012207031,790.898681640625,619.0986328125
"831",0,2,1,0,0,1,8,1,19,1,40,1,22,3,6,3,3,0.553000032901764,421.045013427734,379.493347167969,278.200012207031,144.285003662109,217.871109008789,160.196670532227,565.330017089844,597.364440917969,438.396667480469
"832",1,1,1,0,0,1,6,0,19,1,55,0,52,2,NA,0,0,-0.136799991130829,235.399993896484,388.053344726562,392.333343505859,28.3999996185303,307.926666259766,155.906677246094,263.799987792969,695.97998046875,548.239990234375
"833",1,1,1,0,0,1,6,1,19,1,42,1,36,2,6,0,0,-0.273999989032745,202.586669921875,383.059997558594,269.640014648438,32.966667175293,210.393341064453,61.526668548584,235.553344726562,593.453369140625,331.166687011719
"834",1,2,1,0,0,1,5,1,19,1,67,1,39,3,NA,1,1,0.323499977588654,106.143997192383,204.583999633789,362.944000244141,41.4400024414062,70.3626708984375,148.600006103516,147.583999633789,274.946655273438,511.544006347656
"835",1,1,1,0,0,0,5,1,19,1,34,1,28,2,6,0,0,0.133000016212463,155.792007446289,266.786651611328,313.295989990234,6.25600004196167,139.893325805664,137.639999389648,162.048004150391,406.679992675781,450.935974121094
"836",1,1,1,0,0,1,4,1,19,1,70,1,68,NA,NA,0,0,0.492000043392181,181.899993896484,404.459991455078,299.600006103516,8.75,234.039993286133,64.4499969482422,190.649993896484,638.5,364.049987792969
"837",0,1,0,0,0,0,5,1,19,1,25,1,21,2,13,2,1,1.08299994468689,182.328002929688,294.606658935547,232.546661376953,55.2933311462402,170.413345336914,83.120002746582,237.621337890625,465.02001953125,315.666656494141
"838",1,1,1,NA,0,1,6,1,19,1,38,1,36,2,3,0,0,-0.0830000042915344,183.32666015625,225.413330078125,232.546661376953,23.5266666412354,55.3488922119141,72.7600021362305,206.853332519531,280.76220703125,305.306671142578
"839",1,1,1,0,0,1,9,1,19,1,42,0,42,NA,NA,1,0,1.52900004386902,203.537780761719,186.893325805664,272.850006103516,240.081481933594,68.337776184082,137.589996337891,443.619262695312,255.231109619141,410.440002441406
"840",1,3,1,1,1,1,5,1,19,2,47,1,50,2,6,0,0,-1.72133338451385,273.920013427734,313.510009765625,476.149993896484,456.559997558594,129.929992675781,142.600006103516,730.47998046875,443.440002441406,618.75
"841",0,1,1,NA,1,1,4,0,19,2,38,1,20,2,6,0,0,-0.859000027179718,252.520004272461,209.244445800781,299.124450683594,19.6399993896484,127.528884887695,131.279998779297,272.160003662109,336.773315429688,430.404449462891
"842",0,1,1,0,1,1,7,0,19,2,37,1,NA,3,2,2,2,2.72849988937378,127.177139282227,324.668579101562,209.10856628418,9.05714321136475,100.047622680664,16.834285736084,136.234283447266,424.716186523438,225.942855834961
"843",0,1,0,0,0,1,4,1,19,1,29,1,25,3,9,1,1,-0.0180000085383654,304.950012207031,361.660003662109,327.420013427734,162.783325195312,325.043334960938,210.766677856445,467.733337402344,686.703369140625,538.186706542969
"844",0,1,0,0,0,0,6,1,19,1,36,1,35,3,2,0,0,1.8199999332428,253.946670532227,164.779998779297,392.333343505859,48.5400009155273,33.3333320617676,128.093322753906,302.486663818359,198.113327026367,520.426635742188
"845",0,1,0,0,0,1,6,1,19,1,24,1,24,2,8,3,1,0.573000013828278,342.399993896484,599.913330078125,788.3759765625,320.157806396484,442.413330078125,721.557312011719,662.557800292969,1042.32666015625,1509.93334960938
"846",0,1,1,0,0,0,6,1,19,1,42,1,36,2,2,0,0,1.0789999961853,211.860000610352,370.525726318359,472.022857666016,99.6666717529297,105.758094787598,233.548568725586,311.526672363281,476.283813476562,705.571411132812
"847",1,1,1,1,0,1,5,1,19,1,42,1,NA,3,3,0,0,0.531500041484833,344.111999511719,172.912002563477,336.407989501953,484.920013427734,196.111999511719,118.592002868652,829.031982421875,369.023986816406,455
"848",0,1,0,0,0,1,4,1,19,1,25,1,22,4,6,2,0,0.882000029087067,477.220001220703,460.100006103516,353.100006103516,157.380004882812,245.643325805664,179.623336791992,634.599975585938,705.743347167969,532.723327636719
"849",1,1,0,0,0,1,4,1,19,1,34,1,32,2,6,0,0,-0.335999995470047,327.420013427734,370.220001220703,373.429992675781,184.693344116211,157.086669921875,76.75,512.113342285156,527.306640625,450.179992675781
"850",1,2,1,0,0,1,6,1,19,1,38,1,42,2,5,0,0,-0.452800005674362,418.726654052734,368.079986572266,395.186676025391,220.871109008789,103.844451904297,121.033325195312,639.597778320312,471.924438476562,516.219970703125
"851",0,1,1,0,0,1,7,1,19,1,49,1,37,2,2,0,0,0.528000056743622,442.674285888672,349.125701904297,328.133331298828,352.323822021484,68.8000030517578,97.0800018310547,794.998107910156,417.925720214844,425.213317871094
"852",0,2,0,0,0,1,6,1,19,1,40,1,41,2,5,0,0,0.65200001001358,197.593338012695,330.986663818359,368.079986572266,44.9333343505859,72.5,121.333335876465,242.526672363281,403.486663818359,489.413330078125
"853",0,1,1,0,0,1,6,1,19,2,47,1,17,3,2,1,0,0.438000023365021,182.613327026367,208.497146606445,194.740005493164,143.362228393555,139.453338623047,126.5,325.975555419922,347.950500488281,321.239990234375
"854",1,2,1,0,0,0,6,1,19,1,42,0,38,2,9,1,1,-0.879000008106232,332.127990722656,331.700012207031,350.959991455078,150.514663696289,246.344436645508,251.914672851562,482.642639160156,578.04443359375,602.874633789062
"855",1,1,0,0,0,1,7,1,19,1,39,1,35,2,6,0,0,-0.667999982833862,122.285713195801,338.119995117188,432.279998779297,249.07048034668,114.285720825195,238.933349609375,371.356201171875,452.405700683594,671.21337890625
