abdt tg inuidur1 inuidur2 female black hispanic othrace dep q1 q2 q3 q4  q5 q6 recall agelt35 agegt54 durable nondurable lusd husd muld  
10614 0 15 10 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10866 1 8 8 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10859 4 27 27 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0
10607 0 4 4 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10558 5 2 2 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10551 5 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10628 0 4 4 0 0 0 0 2 0 0 1 0 0 0 1 1 0 0 0 0 0 1
10544 1 10 10 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1
10607 2 27 27 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10726 3 27 27 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10663 6 27 27 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10621 0 16 16 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10845 0 4 4 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10642 2 16 16 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10558 3 18 18 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10579 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10803 3 27 27 1 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10558 1 17 17 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10565 3 5 5 0 0 0 0 2 0 1 0 0 0 0 0 1 0 1 0 0 0 1
10733 2 27 27 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10670 2 29 29 1 0 0 0 2 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10586 0 24 24 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10866 1 5 5 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10551 6 27 27 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10572 0 6 6 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1
10831 2 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10642 5 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1
10859 2 22 22 0 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10537 4 16 16 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10761 1 1 1 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10789 4 2 2 1 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10866 2 21 21 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1
10866 5 11 11 0 0 0 0 2 0 0 0 0 0 1 0 1 0 1 0 0 0 1
10747 6 7 7 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10572 3 15 15 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10516 5 27 27 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10502 5 27 27 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10523 4 31 18 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10740 0 18 18 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10411 2 13 13 1 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10425 1 21 21 1 0 0 0 2 1 0 0 0 0 0 1 1 0 0 1 0 1 0
10558 0 9 9 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10474 1 24 24 1 0 0 0 2 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10432 0 4 4 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10782 2 27 27 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10467 3 2 2 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0
10866 1 27 27 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
10614 5 1 1 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10614 0 7 7 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10712 1 20 11 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10740 2 5 5 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10663 0 24 24 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10684 1 27 27 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10572 2 17 17 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10600 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10663 4 4 4 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0
10593 0 13 13 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10677 0 30 30 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10565 4 27 27 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0
10852 1 27 27 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10789 2 14 10 1 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10628 2 27 27 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10614 5 4 4 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0
10670 6 22 22 0 0 0 0 2 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10614 4 3 3 1 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 1 0 0
10530 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0
10579 6 24 24 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0
10838 4 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10817 2 5 5 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0
10880 2 26 26 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10873 3 27 27 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10817 5 27 27 1 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10530 0 17 17 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10530 0 12 9 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10803 4 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10579 4 5 5 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10705 3 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10523 3 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10579 6 1 1 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10670 1 19 19 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1
10817 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10705 1 3 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10586 3 2 2 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1
10712 5 20 20 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10705 3 5 5 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10698 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10740 6 7 7 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10768 1 10 10 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10740 2 2 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10866 5 28 28 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1
10712 0 14 14 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0
10705 3 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10719 4 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10726 6 8 8 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10579 4 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0
10586 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10789 5 7 7 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10593 0 27 27 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10789 0 27 27 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0
10712 0 4 4 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10649 3 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10670 1 8 8 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10852 5 17 17 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10614 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10684 0 11 11 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10733 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10747 2 12 12 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10817 2 26 26 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10726 3 25 25 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0
10845 4 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10831 5 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10621 2 14 14 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10740 4 16 16 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10670 0 32 21 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10768 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10796 2 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10586 5 2 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0
10600 5 14 14 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10628 1 6 6 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10614 4 3 3 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0
10551 0 21 21 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0
10670 0 27 27 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10782 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10565 3 13 13 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10656 4 9 9 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10705 6 21 21 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
10705 1 6 6 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0
10558 4 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
10656 0 27 27 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
10803 2 6 6 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
10621 2 2 2 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10663 6 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0
10614 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10866 5 17 17 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10691 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
10831 0 34 34 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0
10586 5 43 43 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10572 1 18 18 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0
10593 0 5 5 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0
10572 6 2 2 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
10621 6 12 12 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10607 3 19 16 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0
10754 0 21 21 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0
10530 1 16 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0
10621 0 27 27 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 0
10880 2 28 28 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
10579 5 8 8 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0
10663 2 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10740 4 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
10551 2 18 18 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0
10663 1 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0
10845 0 4 4 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0
10845 0 4 4 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0
10684 1 27 27 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0
10621 5 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
10635 1 20 20 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
10754 2 12 12 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
10859 0 30 30 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
10831 4 27 27 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
10523 2 28 28 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10866 1 27 27 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
10768 3 10 10 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10537 0 5 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
10642 2 28 28 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10880 3 15 15 0 0 0 0 2 0 0 0 0 0 1 0 0 0 1 0 1 0 0
10607 3 8 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10810 0 25 25 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0
10824 4 26 26 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0
10796 4 27 27 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0
10880 1 21 21 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
10516 3 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0
10677 5 11 11 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10698 3 27 27 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10768 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
10593 0 27 27 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0
10530 0 4 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
10824 0 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
10684 5 2 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
10775 0 22 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
10635 3 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
10740 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10523 1 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10873 1 27 27 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
10579 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1
10719 3 16 16 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10635 0 27 27 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0
10684 1 15 15 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10600 2 4 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10817 0 1 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10621 6 12 12 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10572 0 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10607 6 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1
10621 1 5 5 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10775 1 27 27 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
10698 5 27 27 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10775 0 22 22 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 1 0 0
10509 0 27 27 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 0 0 1 0
10796 2 9 9 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10880 5 27 27 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
10859 4 11 11 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10712 3 20 20 1 0 0 0 2 0 0 0 1 0 0 1 1 0 0 0 0 0 1
10691 5 5 5 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10817 4 5 5 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1
10572 5 6 6 0 0 0 0 2 0 1 0 0 0 0 0 1 0 0 0 0 1 0
10586 4 18 18 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0
10824 5 21 21 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10495 3 24 24 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0
10768 0 14 14 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10873 5 1 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0
10635 2 27 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10845 0 31 7 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10845 5 27 27 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10642 6 21 21 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10425 4 27 27 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
10831 2 13 13 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10880 0 20 20 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
10782 3 27 27 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
10677 6 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
10726 4 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10747 2 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
10530 2 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0
10425 5 17 17 1 0 0 0 2 1 0 0 0 0 0 1 0 0 0 1 0 1 0
10747 1 13 13 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10425 0 21 21 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 1 0 1 0
10460 0 28 28 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
10425 6 14 14 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 1 0
10740 2 12 12 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10831 2 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0
10684 6 10 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 1 0
10880 1 1 1 0 0 0 0 2 0 0 0 0 0 1 0 0 0 1 0 0 1 0
10761 2 23 23 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10775 5 9 9 1 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10649 2 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
10789 2 22 22 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10726 6 27 27 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10775 0 1 1 1 1 0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 1
10789 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10873 1 9 9 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1
10586 3 22 22 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
10558 6 9 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10845 3 24 24 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10824 2 11 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10859 4 1 1 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0
10579 0 26 26 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10642 2 16 16 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10761 0 33 13 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10747 3 2 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0
10705 4 27 27 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10768 2 10 10 1 1 0 0 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1
10558 3 11 11 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10845 5 27 27 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1
10544 2 27 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
10775 2 27 27 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10691 1 27 27 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10754 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1
10705 0 7 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10789 5 8 8 0 0 0 0 2 0 0 0 0 1 0 0 1 0 1 0 1 0 0
10712 6 3 3 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1
10607 0 3 3 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10705 3 13 13 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10656 2 11 11 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10824 5 3 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10614 5 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10852 1 6 6 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1
10544 2 29 29 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10530 0 22 22 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10733 0 27 27 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10733 0 27 27 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10642 4 9 9 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10803 5 20 20 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10726 6 30 22 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10642 0 3 3 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1
10733 5 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
10621 0 6 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
10831 2 11 11 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 1
10530 1 27 27 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10558 2 17 17 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10747 2 12 12 1 0 0 0 2 0 0 0 1 0 0 1 0 0 0 0 0 0 1
10775 3 8 8 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10852 2 22 22 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10845 3 8 8 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10712 0 25 25 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10719 3 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1
10537 2 20 20 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1
10782 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10726 1 8 8 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10831 2 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10852 3 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10530 0 5 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
10810 2 2 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1
10817 2 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1
10873 2 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
10600 2 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1
10712 6 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
10537 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
10544 5 27 27 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1
